   3   90   24   3     ! kAE, kLc, kmlt, kLat
 AE [nT]     L       MLT        Lat [0,10] LBC Bw [pT]       Lat [10,20] LBC Bw [pT]       Lat [20,30] LBC Bw [pT]
500 5000  6.85        11                 1.1206531e+01                 1.5078633e+01                 1.3502768e+00
500 5000  6.85        12                 1.0037032e+01                 1.6075262e+01                 0.0000000e+00
500 5000  6.85        13                 1.8351128e+00                 2.4776308e+00                 0.0000000e+00
500 5000  6.85        14                 2.2930547e+00                 5.8361659e-01                 3.3557286e+00
500 5000  6.85        15                 5.5826539e+00                 7.3341813e-01                 1.1999281e+00
500 5000  6.85        16                 9.5584336e+00                 1.2123204e+00                 1.2540724e+01
500 5000  6.85        17                 3.0524744e+00                 8.1613164e-01                 3.4921348e+00
500 5000  6.85        18                 1.7575802e+00                 8.1778303e-01                 1.5286946e+01
500 5000  6.85        19                 1.5781406e+01                 6.0607341e-01                 1.5397694e+00
500 5000  6.85        20                 1.3661163e+01                 1.0044440e+00                 1.5841502e-01
500 5000  6.85        21                 2.8138277e+01                 1.4927821e+00                 1.9635363e+00
500 5000  6.85        22                 1.3375608e+01                 1.7242005e+00                 3.1232454e-01
500 5000  6.85        23                 3.7672290e+01                 1.8775616e+00                 0.0000000e+00
500 5000  6.95         0                 2.8852509e+01                 3.9226171e+00                 0.0000000e+00
500 5000  6.95         1                 3.7631298e+01                 1.3821790e+00                 5.8064251e+00
500 5000  6.95         2                 2.1576832e+01                 1.2376453e+01                 3.6270258e-01
500 5000  6.95         3                 6.8178620e+01                 2.2182652e+00                 0.0000000e+00
500 5000  6.95         4                 4.4451386e+01                 1.6064291e+00                 1.1869136e+00
500 5000  6.95         5                 5.7347826e+01                 1.0508515e+01                 7.8575969e-01
500 5000  6.95         6                 7.8695345e+01                 1.1849023e+01                 3.9251094e+00
500 5000  6.95         7                 6.3190366e+01                 2.2735344e+01                 0.0000000e+00
500 5000  6.95         8                 4.7253510e+01                 1.1215603e+01                 6.2017236e-01
500 5000  6.95         9                 3.1991195e+01                 2.5467303e+01                 0.0000000e+00
500 5000  6.95        10                 4.0491213e+01                 2.2450062e+01                 0.0000000e+00
500 5000  6.95        11                 1.2026678e+01                 1.4448028e+01                 4.0648654e+00
500 5000  6.95        12                 9.8618995e+00                 8.9133007e+00                 0.0000000e+00
500 5000  6.95        13                 1.8182089e+00                 3.9541801e+00                 0.0000000e+00
500 5000  6.95        14                 1.6567656e+00                 6.5718464e-01                 0.0000000e+00
500 5000  6.95        15                 4.4316894e+00                 6.6804795e-01                 1.8337159e+00
500 5000  6.95        16                 1.6705097e+01                 2.8438282e+00                 8.8907206e+00
500 5000  6.95        17                 1.0469665e+00                 8.7473567e-01                 1.0655319e+01
500 5000  6.95        18                 2.3171900e+00                 7.4427799e-01                 7.7307567e-01
500 5000  6.95        19                 2.6480473e+01                 1.2955838e+00                 2.8679169e+00
500 5000  6.95        20                 6.8312927e+00                 1.2807090e+00                 1.8090513e-01
500 5000  6.95        21                 1.6242256e+01                 1.6378619e+00                 2.3699920e-01
500 5000  6.95        22                 2.2414069e+01                 4.1974167e+00                 3.1110270e-01
500 5000  6.95        23                 2.8814864e+01                 1.1040795e+00                 2.8976224e-01
500 5000  7.05         0                 3.5057260e+01                 1.2961158e+01                 0.0000000e+00
500 5000  7.05         1                 6.1500996e+01                 2.0723486e+00                 1.0514910e+00
500 5000  7.05         2                 2.1421565e+01                 2.6437970e+00                 3.9206163e-01
500 5000  7.05         3                 4.3329381e+01                 9.9717102e-01                 0.0000000e+00
500 5000  7.05         4                 3.7609968e+01                 2.5121636e+00                 5.4653037e+00
500 5000  7.05         5                 5.9637839e+01                 5.7312321e+00                 5.5367412e-01
500 5000  7.05         6                 4.2320713e+01                 1.2213992e+01                 3.1384811e+00
500 5000  7.05         7                 5.4691364e+01                 1.7761201e+01                 0.0000000e+00
500 5000  7.05         8                 4.6614721e+01                 1.0503248e+01                 7.4806352e-01
500 5000  7.05         9                 2.6234384e+01                 3.4105336e+01                 0.0000000e+00
500 5000  7.05        10                 4.4209320e+01                 1.8154044e+01                 0.0000000e+00
500 5000  7.05        11                 1.4446979e+01                 1.3107182e+01                 8.9188981e-01
500 5000  7.05        12                 1.0989328e+01                 2.1036517e+00                 0.0000000e+00
500 5000  7.05        13                 1.2640873e+00                 1.2049447e+00                 0.0000000e+00
500 5000  7.05        14                 1.8626460e+00                 6.6549793e-01                 0.0000000e+00
500 5000  7.05        15                 1.9451123e+00                 7.4950234e-01                 0.0000000e+00
500 5000  7.05        16                 1.0722143e+01                 1.0841395e+00                 3.7956701e+00
500 5000  7.05        17                 2.4168424e+00                 8.3773007e-01                 1.5847945e+00
500 5000  7.05        18                 1.1406357e+00                 7.3879349e-01                 5.3794334e-01
500 5000  7.05        19                 2.0950334e+01                 5.0826912e-01                 2.7672721e+00
500 5000  7.05        20                 3.0888967e+00                 9.7563370e-01                 4.3104939e-01
500 5000  7.05        21                 9.3733067e+00                 8.5186806e-01                 2.4190394e-01
500 5000  7.05        22                 3.0590507e+01                 2.6639651e+00                 2.1855699e-01
500 5000  7.05        23                 2.9034130e+01                 1.0193053e+00                 3.3600143e-01
500 5000  7.15         0                 3.0526404e+01                 6.5473423e+00                 0.0000000e+00
500 5000  7.15         1                 4.0454230e+01                 2.6004535e+00                 1.0786085e+00
500 5000  7.15         2                 2.0017110e+01                 4.7236039e+00                 0.0000000e+00
500 5000  7.15         3                 3.4745138e+01                 1.7851541e+00                 0.0000000e+00
500 5000  7.15         4                 4.6743191e+01                 8.9813355e+00                 3.6495566e+00
500 5000  7.15         5                 3.7597102e+01                 1.6800893e+00                 5.9806547e-01
500 5000  7.15         6                 4.0713465e+01                 6.6813277e+00                 9.5510791e-01
500 5000  7.15         7                 5.1551053e+01                 1.8758598e+01                 0.0000000e+00
500 5000  7.15         8                 4.6576508e+01                 1.3476178e+01                 7.2253927e-01
500 5000  7.15         9                 2.3487436e+01                 3.6181960e+01                 0.0000000e+00
500 5000  7.15        10                 5.2625701e+01                 1.6065049e+01                 0.0000000e+00
500 5000  7.15        11                 1.2687801e+01                 1.6445065e+01                 3.0862287e+00
500 5000  7.15        12                 8.9934276e+00                 5.0951944e+00                 0.0000000e+00
500 5000  7.15        13                 2.2788739e+00                 2.7129088e+00                 0.0000000e+00
500 5000  7.15        14                 1.8459821e+00                 6.6988181e-01                 0.0000000e+00
500 5000  7.15        15                 2.7507891e+00                 9.9279049e-01                 0.0000000e+00
500 5000  7.15        16                 1.8752844e+01                 2.7436261e+00                 1.6224957e+00
500 5000  7.15        17                 5.7575291e+00                 1.1998195e+01                 3.1169282e+00
500 5000  7.15        18                 1.2047066e+00                 7.2238407e-01                 4.9557289e-01
500 5000  7.15        19                 1.0849603e+00                 5.2356471e+00                 2.8379242e+00
500 5000  7.15        20                 1.2552300e+00                 9.8240162e-01                 0.0000000e+00
500 5000  7.15        21                 2.1374938e+01                 7.8833422e-01                 0.0000000e+00
500 5000  7.15        22                 1.9722347e+01                 1.5629662e+00                 2.1764343e-01
500 5000  7.15        23                 3.1623510e+01                 2.4044935e+00                 1.6562755e-01
500 5000  7.25         0                 2.4360916e+01                 9.2410155e+00                 0.0000000e+00
500 5000  7.25         1                 4.9055096e+01                 1.2565671e+00                 4.4784047e-01
500 5000  7.25         2                 2.4582437e+01                 1.1077894e+01                 0.0000000e+00
500 5000  7.25         3                 3.0596215e+01                 1.4454939e+00                 0.0000000e+00
500 5000  7.25         4                 4.4648509e+01                 3.4311217e+00                 2.8390565e+00
500 5000  7.25         5                 4.1879201e+01                 3.2132861e+00                 2.6162614e-01
500 5000  7.25         6                 4.1057645e+01                 6.9908459e+00                 1.4138685e+00
500 5000  7.25         7                 4.5828297e+01                 2.7890337e+01                 1.9512717e+00
500 5000  7.25         8                 4.2228041e+01                 2.4411585e+01                 1.0413569e+00
500 5000  7.25         9                 2.8146469e+01                 3.5393861e+01                 4.4252524e+00
500 5000  7.25        10                 4.1479582e+01                 1.2191552e+01                 0.0000000e+00
500 5000  7.25        11                 1.6334781e+01                 1.1708129e+01                 2.4855551e-01
500 5000  7.25        12                 4.4258446e+00                 7.6340586e+00                 0.0000000e+00
500 5000  7.25        13                 5.8686711e+00                 3.5480182e+00                 0.0000000e+00
500 5000  7.25        14                 2.3462061e+00                 3.5377134e-01                 0.0000000e+00
500 5000  7.25        15                 2.2351049e+00                 2.4622925e+00                 0.0000000e+00
500 5000  7.25        16                 5.4192799e+00                 1.1344631e+01                 1.6443653e+00
500 5000  7.25        17                 3.7217441e+00                 2.0287721e+00                 6.9539385e+00
500 5000  7.25        18                 3.4350428e+00                 7.9447799e-01                 6.2664067e-01
500 5000  7.25        19                 3.4044498e+00                 1.0896980e+00                 3.0665818e+00
500 5000  7.25        20                 8.6807710e+00                 9.7410606e-01                 0.0000000e+00
500 5000  7.25        21                 3.3975025e+01                 7.9908018e-01                 0.0000000e+00
500 5000  7.25        22                 1.8646191e+01                 2.0436293e+00                 2.1780205e-01
500 5000  7.25        23                 3.2385129e+01                 1.7614078e+00                 0.0000000e+00
500 5000  7.35         0                 2.5687610e+01                 7.0509604e+00                 0.0000000e+00
500 5000  7.35         1                 2.3621691e+01                 1.0869144e+00                 4.1933093e-01
500 5000  7.35         2                 1.8214998e+01                 8.2411741e+00                 0.0000000e+00
500 5000  7.35         3                 3.5873597e+01                 1.3452127e+00                 0.0000000e+00
500 5000  7.35         4                 5.0909326e+01                 1.7558486e+00                 1.2849210e+00
500 5000  7.35         5                 5.2260619e+01                 5.1666658e+00                 4.3136659e-01
500 5000  7.35         6                 4.2989686e+01                 1.1528715e+01                 1.7200711e+00
500 5000  7.35         7                 3.9167066e+01                 1.7366621e+01                 2.1169081e+00
500 5000  7.35         8                 4.5986261e+01                 2.0910847e+01                 1.0714389e+00
500 5000  7.35         9                 2.4165957e+01                 1.7974035e+01                 4.7993326e+00
500 5000  7.35        10                 3.8094766e+01                 2.0320267e+01                 0.0000000e+00
500 5000  7.35        11                 2.4474227e+01                 1.0357535e+01                 5.7166346e+00
500 5000  7.35        12                 2.1966996e+00                 1.4063428e+00                 0.0000000e+00
500 5000  7.35        13                 2.2564340e+00                 4.5933831e+00                 0.0000000e+00
500 5000  7.35        14                 1.0827922e+00                 2.8169132e-01                 0.0000000e+00
500 5000  7.35        15                 5.9124098e+00                 1.2915766e+00                 0.0000000e+00
500 5000  7.35        16                 1.6783082e+01                 1.3368106e+00                 1.7821245e+00
500 5000  7.35        17                 5.1513063e+00                 2.3793951e+00                 1.7319768e+00
500 5000  7.35        18                 2.6692548e+00                 8.4003793e-01                 8.6855884e-01
500 5000  7.35        19                 2.7937600e+00                 4.4695265e-01                 3.1722289e+00
500 5000  7.35        20                 1.1997686e+01                 9.1274541e-01                 0.0000000e+00
500 5000  7.35        21                 1.7341261e+01                 7.3891813e-01                 0.0000000e+00
500 5000  7.35        22                 1.1402913e+01                 2.1608935e+00                 2.2175795e-01
500 5000  7.35        23                 2.8726554e+01                 2.0926548e+00                 0.0000000e+00
500 5000  7.45         0                 3.8675342e+01                 3.5654107e+00                 0.0000000e+00
500 5000  7.45         1                 3.6222609e+01                 1.0916277e+00                 4.6684671e-01
500 5000  7.45         2                 9.8524012e+00                 6.3034326e+00                 0.0000000e+00
500 5000  7.45         3                 3.5339312e+01                 1.4307458e+00                 0.0000000e+00
500 5000  7.45         4                 5.7977534e+01                 6.1037249e+00                 4.7952371e-01
500 5000  7.45         5                 6.1105956e+01                 1.0195666e+01                 3.3936656e+00
500 5000  7.45         6                 3.5082438e+01                 6.7474924e+00                 0.0000000e+00
500 5000  7.45         7                 6.8486760e+01                 2.5892586e+01                 1.7951049e+00
500 5000  7.45         8                 4.7374207e+01                 1.9401364e+01                 4.8741356e-01
500 5000  7.45         9                 3.8053186e+01                 3.6984376e+01                 0.0000000e+00
500 5000  7.45        10                 2.9437971e+01                 1.7238624e+01                 0.0000000e+00
500 5000  7.45        11                 2.2864104e+01                 1.1347251e+01                 3.3377398e+00
500 5000  7.45        12                 3.4940346e+00                 3.9920634e+00                 0.0000000e+00
500 5000  7.45        13                 2.8016880e+00                 3.5593638e+00                 0.0000000e+00
500 5000  7.45        14                 2.8625862e+00                 2.6127890e-01                 0.0000000e+00
500 5000  7.45        15                 3.9894451e+00                 2.3468648e+00                 0.0000000e+00
500 5000  7.45        16                 5.9757392e+00                 7.5111860e-01                 0.0000000e+00
500 5000  7.45        17                 2.4539413e+00                 2.8433886e+00                 1.8464084e+00
500 5000  7.45        18                 2.4053708e+00                 3.2262127e+00                 1.0430649e+00
500 5000  7.45        19                 2.5271514e+00                 2.6536137e-01                 3.1878529e+00
500 5000  7.45        20                 1.1378586e+00                 5.3920079e-01                 0.0000000e+00
500 5000  7.45        21                 2.3718521e+01                 1.4724074e+00                 0.0000000e+00
500 5000  7.45        22                 2.4969806e+01                 1.9613317e+00                 2.0533942e+00
500 5000  7.45        23                 2.7220612e+01                 9.9417339e-01                 0.0000000e+00
500 5000  7.55         0                 4.1972060e+01                 1.1182501e+00                 0.0000000e+00
500 5000  7.55         1                 2.0623363e+01                 1.1143888e+00                 4.5541650e-01
500 5000  7.55         2                 1.2467849e+01                 1.6555626e+00                 0.0000000e+00
500 5000  7.55         3                 3.0931761e+01                 9.0267176e-01                 0.0000000e+00
500 5000  7.55         4                 5.9734387e+01                 5.3597731e+00                 0.0000000e+00
500 5000  7.55         5                 4.8969318e+01                 7.2052591e+00                 7.2650179e-01
500 5000  7.55         6                 4.9152394e+01                 5.2192911e+00                 0.0000000e+00
500 5000  7.55         7                 4.9347198e+01                 1.0359887e+01                 1.6382684e+00
500 5000  7.55         8                 4.7319399e+01                 1.7963270e+01                 2.9777648e-01
500 5000  7.55         9                 3.1063197e+01                 7.9113961e+00                 0.0000000e+00
500 5000  7.55        10                 2.5689957e+01                 1.8204865e+01                 0.0000000e+00
500 5000  7.55        11                 1.7480395e+01                 5.9695268e+00                 4.1271761e+00
500 5000  7.55        12                 2.6102086e+00                 2.3659898e+00                 0.0000000e+00
500 5000  7.55        13                 3.7270959e+00                 6.4693273e+00                 0.0000000e+00
500 5000  7.55        14                 2.3971024e+00                 6.5862862e-01                 0.0000000e+00
500 5000  7.55        15                 3.8726791e+00                 2.5068510e+00                 2.8156497e-01
500 5000  7.55        16                 2.9326609e+00                 9.8416420e-01                 0.0000000e+00
500 5000  7.55        17                 8.1033776e+00                 1.1875289e+00                 1.6291387e+00
500 5000  7.55        18                 2.9197048e+00                 1.0815739e+00                 2.1064303e+00
500 5000  7.55        19                 4.0934545e+00                 2.2453656e+00                 2.0430516e+00
500 5000  7.55        20                 1.2060940e+01                 5.5444416e-01                 0.0000000e+00
500 5000  7.55        21                 1.3012950e+01                 6.6266195e-01                 0.0000000e+00
500 5000  7.55        22                 2.4412141e+01                 1.7785412e+00                 2.5815805e+00
500 5000  7.55        23                 2.2249755e+01                 9.3244527e-01                 0.0000000e+00
500 5000  7.65         0                 2.4265052e+01                 8.6064172e-01                 0.0000000e+00
500 5000  7.65         1                 2.9924149e+01                 1.5831747e+00                 0.0000000e+00
500 5000  7.65         2                 1.9176485e+01                 6.0934332e+00                 0.0000000e+00
500 5000  7.65         3                 1.4847441e+01                 2.6686832e+00                 0.0000000e+00
500 5000  7.65         4                 3.0009573e+01                 4.1858534e+00                 0.0000000e+00
500 5000  7.65         5                 3.2958831e+01                 4.8594764e+00                 0.0000000e+00
500 5000  7.65         6                 4.4583548e+01                 1.1793992e+01                 0.0000000e+00
500 5000  7.65         7                 6.1049530e+01                 1.9467173e+01                 1.7087781e+00
500 5000  7.65         8                 3.9987609e+01                 2.1688908e+01                 3.2065731e-01
500 5000  7.65         9                 1.7930260e+01                 1.2676094e+01                 0.0000000e+00
500 5000  7.65        10                 2.1269448e+01                 2.3638418e+01                 0.0000000e+00
500 5000  7.65        11                 1.2934489e+01                 3.9119678e+00                 9.7586287e-01
500 5000  7.65        12                 3.3518877e+00                 1.7634283e+00                 0.0000000e+00
500 5000  7.65        13                 1.1639397e+00                 8.7300149e+00                 0.0000000e+00
500 5000  7.65        14                 2.0448241e+00                 4.4786065e-01                 0.0000000e+00
500 5000  7.65        15                 1.0286644e+01                 8.4608957e-01                 0.0000000e+00
500 5000  7.65        16                 5.7017948e+00                 1.2144632e+00                 0.0000000e+00
500 5000  7.65        17                 1.1606459e+01                 2.3676024e+00                 6.0343448e-01
500 5000  7.65        18                 2.2961441e+00                 8.7846741e-01                 2.3486226e+00
500 5000  7.65        19                 6.7777082e+00                 2.7556760e+00                 4.0332089e-01
500 5000  7.65        20                 8.0038882e-01                 6.2223053e-01                 0.0000000e+00
500 5000  7.65        21                 1.5515597e+01                 6.5587727e-01                 0.0000000e+00
500 5000  7.65        22                 3.2101150e+01                 3.5659644e+00                 2.7442893e+00
500 5000  7.65        23                 3.0018563e+01                 1.9382326e+00                 0.0000000e+00
500 5000  7.75         0                 2.4084260e+01                 1.0171795e+00                 0.0000000e+00
500 5000  7.75         1                 2.0497754e+01                 1.4211059e+00                 0.0000000e+00
500 5000  7.75         2                 1.9493595e+01                 1.2658730e+01                 0.0000000e+00
500 5000  7.75         3                 1.2952779e+01                 1.6354084e+00                 0.0000000e+00
500 5000  7.75         4                 3.0373630e+01                 9.3690080e-01                 0.0000000e+00
500 5000  7.75         5                 3.0640730e+01                 8.1809416e+00                 0.0000000e+00
500 5000  7.75         6                 5.1612561e+01                 2.9755547e+01                 0.0000000e+00
500 5000  7.75         7                 6.5632875e+01                 1.2960413e+01                 3.3323167e-01
500 5000  7.75         8                 2.7752248e+01                 1.4469733e+01                 3.1354171e-01
500 5000  7.75         9                 2.4748550e+01                 1.5294027e+01                 0.0000000e+00
500 5000  7.75        10                 2.5398994e+01                 1.9904031e+01                 0.0000000e+00
500 5000  7.75        11                 1.5450278e+01                 7.7078164e+00                 1.3840547e+00
500 5000  7.75        12                 1.0520912e+01                 5.7196022e+00                 0.0000000e+00
500 5000  7.75        13                 2.4397279e+00                 1.4865115e+00                 0.0000000e+00
500 5000  7.75        14                 2.0895241e+00                 6.8609096e-01                 0.0000000e+00
500 5000  7.75        15                 1.4076457e+01                 1.0724119e+00                 0.0000000e+00
500 5000  7.75        16                 2.0328858e+00                 9.4293204e-01                 0.0000000e+00
500 5000  7.75        17                 1.2105398e+01                 2.2124451e+00                 0.0000000e+00
500 5000  7.75        18                 9.9638512e+00                 8.9301332e-01                 3.1365942e-01
500 5000  7.75        19                 4.3000884e+00                 1.7350552e+00                 4.5959777e-01
500 5000  7.75        20                 7.7096260e-01                 1.2536430e+00                 0.0000000e+00
500 5000  7.75        21                 1.4109032e+01                 7.7357935e-01                 0.0000000e+00
500 5000  7.75        22                 5.4307758e+01                 1.7872631e+00                 5.3040489e-01
500 5000  7.75        23                 1.1645792e+01                 2.6202108e+00                 0.0000000e+00
500 5000  7.85         0                 1.4136515e+01                 1.0079600e+00                 0.0000000e+00
500 5000  7.85         1                 4.2491304e+01                 1.4196708e+00                 0.0000000e+00
500 5000  7.85         2                 1.6012721e+01                 2.1042138e+01                 0.0000000e+00
500 5000  7.85         3                 1.2589885e+01                 1.9299250e+00                 0.0000000e+00
500 5000  7.85         4                 2.3940952e+01                 1.0004313e+00                 0.0000000e+00
500 5000  7.85         5                 3.0439841e+01                 7.7850432e+00                 0.0000000e+00
500 5000  7.85         6                 2.3557434e+01                 1.5610148e+01                 0.0000000e+00
500 5000  7.85         7                 6.0590016e+01                 1.7896245e+01                 5.2511515e-01
500 5000  7.85         8                 3.2764753e+01                 1.8778700e+01                 3.0903884e-01
500 5000  7.85         9                 2.5122509e+01                 1.3327446e+01                 0.0000000e+00
500 5000  7.85        10                 1.8948410e+01                 5.4679199e+00                 0.0000000e+00
500 5000  7.85        11                 1.2034118e+01                 9.6124749e+00                 2.1426649e+00
500 5000  7.85        12                 8.3959462e+00                 4.0689777e+00                 2.6652866e-01
500 5000  7.85        13                 1.2971893e+00                 4.9993639e+00                 0.0000000e+00
500 5000  7.85        14                 2.6172580e+00                 6.8604239e-01                 0.0000000e+00
500 5000  7.85        15                 6.7121767e+00                 3.7969295e-01                 0.0000000e+00
500 5000  7.85        16                 7.9667146e+00                 5.6096642e-01                 0.0000000e+00
500 5000  7.85        17                 2.0837629e+01                 8.6486273e-01                 0.0000000e+00
500 5000  7.85        18                 8.8742923e+00                 2.4480539e+00                 3.3314743e-01
500 5000  7.85        19                 6.1150662e+00                 2.1938121e+00                 0.0000000e+00
500 5000  7.85        20                 3.3083364e+00                 5.0593560e-01                 0.0000000e+00
500 5000  7.85        21                 1.3118687e+01                 4.8304699e+00                 0.0000000e+00
500 5000  7.85        22                 4.8864163e+01                 8.2372584e-01                 5.0376234e-01
500 5000  7.85        23                 1.4236003e+01                 1.0254470e+00                 0.0000000e+00
500 5000  7.95         0                 1.4149302e+01                 1.2724108e+00                 0.0000000e+00
500 5000  7.95         1                 3.5563009e+01                 1.7945015e+00                 0.0000000e+00
500 5000  7.95         2                 2.0535289e+01                 5.0725487e+00                 0.0000000e+00
500 5000  7.95         3                 1.6227543e+01                 4.0227801e+00                 0.0000000e+00
500 5000  7.95         4                 1.6167935e+01                 9.5821175e-01                 0.0000000e+00
500 5000  7.95         5                 3.0051966e+01                 7.2636013e+00                 0.0000000e+00
500 5000  7.95         6                 5.1686391e+01                 2.4180240e+01                 0.0000000e+00
500 5000  7.95         7                 3.5353312e+01                 1.5505046e+01                 5.6401069e-01
500 5000  7.95         8                 3.3050999e+01                 1.3723808e+01                 3.6304414e-01
500 5000  7.95         9                 2.6050184e+01                 1.4140076e+01                 0.0000000e+00
500 5000  7.95        10                 1.8766104e+01                 1.0272449e+01                 0.0000000e+00
500 5000  7.95        11                 1.5258338e+01                 6.8574737e+00                 1.4275884e+00
500 5000  7.95        12                 5.5726329e+00                 1.9441730e+00                 4.9939167e+00
500 5000  7.95        13                 4.0266252e+00                 2.1110622e+00                 0.0000000e+00
500 5000  7.95        14                 2.6406102e+00                 6.3971674e-01                 0.0000000e+00
500 5000  7.95        15                 4.0822998e+00                 3.9045998e-01                 0.0000000e+00
500 5000  7.95        16                 4.5045475e+00                 9.2685851e-01                 0.0000000e+00
500 5000  7.95        17                 2.6447383e+01                 6.5270272e-01                 0.0000000e+00
500 5000  7.95        18                 1.3457407e+01                 1.1253962e+00                 4.1574478e-01
500 5000  7.95        19                 2.3466169e+00                 1.1600493e+00                 0.0000000e+00
500 5000  7.95        20                 1.4508429e+01                 6.4695762e-01                 0.0000000e+00
500 5000  7.95        21                 1.4964070e+01                 9.5869703e-01                 0.0000000e+00
500 5000  7.95        22                 3.0568019e+01                 7.0069639e-01                 5.1799297e-01
500 5000  7.95        23                 1.2568056e+01                 8.6519265e-01                 0.0000000e+00
500 5000  8.05         0                 1.6530637e+01                 9.1496359e-01                 0.0000000e+00
500 5000  8.05         1                 1.8232889e+01                 1.4314337e+00                 0.0000000e+00
500 5000  8.05         2                 2.8693815e+01                 5.4343653e+00                 0.0000000e+00
500 5000  8.05         3                 2.1154434e+01                 1.7643936e+00                 0.0000000e+00
500 5000  8.05         4                 3.8489479e+01                 8.9963037e-01                 0.0000000e+00
500 5000  8.05         5                 2.0942843e+01                 1.2256624e+01                 0.0000000e+00
500 5000  8.05         6                 4.3654055e+01                 1.8506992e+01                 0.0000000e+00
500 5000  8.05         7                 3.9499977e+01                 1.2303514e+01                 6.6113067e-01
500 5000  8.05         8                 3.0653385e+01                 1.3380016e+01                 4.5305550e-01
500 5000  8.05         9                 1.8515834e+01                 2.2741367e+01                 0.0000000e+00
500 5000  8.05        10                 1.5513041e+01                 8.4343084e+00                 0.0000000e+00
500 5000  8.05        11                 1.2500276e+01                 8.6808583e+00                 6.3236534e-01
500 5000  8.05        12                 6.3953945e+00                 1.9190771e+00                 9.0130037e+00
500 5000  8.05        13                 2.7429456e+00                 1.2582180e+00                 0.0000000e+00
500 5000  8.05        14                 3.2370246e+00                 6.0531674e-01                 0.0000000e+00
500 5000  8.05        15                 7.1582559e+00                 6.1566729e-01                 0.0000000e+00
500 5000  8.05        16                 6.8641505e+00                 8.1309223e+00                 0.0000000e+00
500 5000  8.05        17                 2.3351863e+01                 5.5845397e-01                 0.0000000e+00
500 5000  8.05        18                 4.8208467e+00                 1.8651989e+00                 4.5795079e-01
500 5000  8.05        19                 2.0946704e+00                 6.6772616e-01                 0.0000000e+00
500 5000  8.05        20                 9.7373214e+00                 4.9740997e-01                 0.0000000e+00
500 5000  8.05        21                 1.7031411e+01                 8.3671203e-01                 0.0000000e+00
500 5000  8.05        22                 1.9247778e+01                 7.9030611e-01                 5.2747045e-01
500 5000  8.05        23                 4.4069508e+00                 1.1982296e+00                 0.0000000e+00
500 5000  8.15         0                 1.0338615e+01                 1.7310931e+00                 0.0000000e+00
500 5000  8.15         1                 2.6284358e+01                 2.6536478e+00                 0.0000000e+00
500 5000  8.15         2                 2.4377320e+01                 8.3519958e-01                 0.0000000e+00
500 5000  8.15         3                 1.6619079e+01                 3.4115657e+00                 0.0000000e+00
500 5000  8.15         4                 1.7351687e+01                 9.6650846e-01                 0.0000000e+00
500 5000  8.15         5                 3.8747332e+01                 1.5652108e+01                 0.0000000e+00
500 5000  8.15         6                 3.5502434e+01                 1.8890486e+01                 0.0000000e+00
500 5000  8.15         7                 2.7115543e+01                 1.4290702e+01                 8.6389504e-01
500 5000  8.15         8                 2.9373614e+01                 1.4989901e+01                 4.2513200e-01
500 5000  8.15         9                 2.2045484e+01                 1.8346418e+01                 0.0000000e+00
500 5000  8.15        10                 1.5628198e+01                 6.6640694e+00                 0.0000000e+00
500 5000  8.15        11                 5.9883519e+00                 9.7789101e+00                 2.8789600e+00
500 5000  8.15        12                 1.1445321e+01                 3.2531143e+00                 8.6177502e-01
500 5000  8.15        13                 1.8665967e+00                 8.2269879e-01                 0.0000000e+00
500 5000  8.15        14                 9.4343420e-01                 5.1150512e-01                 0.0000000e+00
500 5000  8.15        15                 3.3262985e+00                 9.8735538e-01                 0.0000000e+00
500 5000  8.15        16                 1.0227833e+01                 6.5642336e-01                 0.0000000e+00
500 5000  8.15        17                 1.0331878e+01                 6.6711443e-01                 0.0000000e+00
500 5000  8.15        18                 1.0204954e+01                 1.9284457e+00                 0.0000000e+00
500 5000  8.15        19                 2.1936423e+00                 1.1264663e+00                 0.0000000e+00
500 5000  8.15        20                 3.7703725e+01                 5.3082485e-01                 0.0000000e+00
500 5000  8.15        21                 1.9575188e+01                 8.0700888e-01                 0.0000000e+00
500 5000  8.15        22                 2.7771576e+01                 7.7257795e-01                 5.3828630e-01
500 5000  8.15        23                 1.3037468e+01                 1.9390226e+00                 0.0000000e+00
500 5000  8.25         0                 1.1644352e+01                 9.6022348e-01                 0.0000000e+00
500 5000  8.25         1                 5.2666860e+00                 3.5691740e+00                 0.0000000e+00
500 5000  8.25         2                 2.4962739e+01                 8.7983189e-01                 0.0000000e+00
500 5000  8.25         3                 3.0660218e+01                 9.7217367e+00                 0.0000000e+00
500 5000  8.25         4                 2.7283774e+01                 9.9606544e-01                 0.0000000e+00
500 5000  8.25         5                 3.5398768e+01                 5.4126835e+00                 0.0000000e+00
500 5000  8.25         6                 2.9908642e+01                 1.5873564e+01                 0.0000000e+00
500 5000  8.25         7                 2.9418500e+01                 2.2199005e+01                 1.1017868e+00
500 5000  8.25         8                 2.0888598e+01                 1.9415061e+01                 4.1413588e-01
500 5000  8.25         9                 2.8678997e+01                 9.8047037e+00                 0.0000000e+00
500 5000  8.25        10                 1.3128001e+01                 4.7873687e+00                 0.0000000e+00
500 5000  8.25        11                 1.0972235e+01                 9.5960323e+00                 1.4873828e+00
500 5000  8.25        12                 2.4025137e+00                 5.3276405e-01                 0.0000000e+00
500 5000  8.25        13                 1.3016976e+00                 1.2459668e+00                 0.0000000e+00
